R1954860,-0.039918385446071625,-0.019450243562459946,-0.027078809216618538,-0.02922920696437359,-0.039537232369184494,-0.05195074528455734,-0.11495953053236008,-0.21118329465389252,-0.2096889168024063,-0.19028595089912415,0.04457893967628479
R1958807,-0.03890230506658554,-0.01996096409857273,-0.027452945709228516,-0.030408786609768867,-0.04042254760861397,-0.0517842173576355,-0.11729636043310165,-0.22267264127731323,-0.21428173780441284,-0.1908118724822998,-0.006654740776866674
R1960364,-0.038859035819768906,-0.018909849226474762,-0.025917738676071167,-0.029344992712140083,-0.04059512913227081,-0.05626130849123001,-0.11416880786418915,-0.21543431282043457,-0.216904878616333,-0.19704599678516388,0.04755868390202522
R1967915,-0.03928392753005028,-0.02039262093603611,-0.026949496939778328,-0.029918188229203224,-0.03916238993406296,-0.05461850389838219,-0.11077213287353516,-0.20805539190769196,-0.21534937620162964,-0.17785033583641052,-0.0006167278625071049
R1970669,-0.03826740011572838,-0.019019147381186485,-0.02845987305045128,-0.03244158625602722,-0.04204045236110687,-0.05876700207591057,-0.11769336462020874,-0.21512356400489807,-0.21927133202552795,-0.20537574589252472,-0.0029550737235695124
R1971018,-0.03900338336825371,-0.018841756507754326,-0.027859074994921684,-0.03194182366132736,-0.041053928434848785,-0.05638553202152252,-0.10760277509689331,-0.2093011438846588,-0.20409412682056427,-0.18529123067855835,-0.05097903683781624
R1984473,-0.038406237959861755,-0.018549766391515732,-0.023968596011400223,-0.027014141902327538,-0.035746969282627106,-0.0519457645714283,-0.11687041819095612,-0.22421744465827942,-0.23306357860565186,-0.22205518186092377,-0.028993336483836174
R1987700,-0.03978753834962845,-0.018894897773861885,-0.025654267519712448,-0.028473103418946266,-0.03766605630517006,-0.051085490733385086,-0.10583563148975372,-0.2048247754573822,-0.2131977081298828,-0.1822601705789566,0.052789103239774704
R1988787,-0.03846177086234093,-0.019096702337265015,-0.028217263519763947,-0.031447216868400574,-0.04182351380586624,-0.05755799263715744,-0.10943811386823654,-0.2057686746120453,-0.2100527286529541,-0.19723618030548096,-0.013454514555633068
R199057,-0.03976285830140114,-0.020561419427394867,-0.02952517382800579,-0.033562153577804565,-0.04263133928179741,-0.05654573440551758,-0.10898586362600327,-0.20388151705265045,-0.19586779177188873,-0.17905330657958984,-0.07887150347232819
R19940,-0.03903869912028313,-0.01907329075038433,-0.02696181833744049,-0.030048411339521408,-0.03986828029155731,-0.05480670928955078,-0.11579187959432602,-0.2183832973241806,-0.2288726270198822,-0.2214793860912323,-0.07352112233638763
R2011722,-0.03931288793683052,-0.018697669729590416,-0.02412443235516548,-0.026988206431269646,-0.038373272866010666,-0.05098633095622063,-0.11123909056186676,-0.22052954137325287,-0.2214909791946411,-0.2180425375699997,0.01671578548848629
R2026740,-0.03897126764059067,-0.019610261544585228,-0.027858560904860497,-0.03113403171300888,-0.04025467485189438,-0.05587013065814972,-0.1148589700460434,-0.20681984722614288,-0.2092692255973816,-0.1866617053747177,0.002142256125807762
R2027502,-0.039600733667612076,-0.019695676863193512,-0.026687897741794586,-0.02945353463292122,-0.03979264944791794,-0.05398542433977127,-0.10755228251218796,-0.21222926676273346,-0.2077794224023819,-0.18650825321674347,-0.021694432944059372
R203277,-0.03882066532969475,-0.018780076876282692,-0.026742130517959595,-0.029232170432806015,-0.04102955386042595,-0.05013720318675041,-0.12128324806690216,-0.2350955605506897,-0.19870218634605408,-0.19064931571483612,-0.11335048079490662
R20329,-0.038883477449417114,-0.02111973986029625,-0.027365729212760925,-0.030014051124453545,-0.03881416469812393,-0.05383094400167465,-0.11334553360939026,-0.21542233228683472,-0.22843782603740692,-0.2179422378540039,-0.054611168801784515
R2043104,-0.039679933339357376,-0.01778649538755417,-0.02260441891849041,-0.024899713695049286,-0.03565898910164833,-0.05102328583598137,-0.11214461922645569,-0.21385838091373444,-0.2208402156829834,-0.1987019181251526,0.044836532324552536
R2044385,-0.0392136313021183,-0.017819127067923546,-0.02582821622490883,-0.02868778631091118,-0.040493253618478775,-0.05747508630156517,-0.1058177575469017,-0.2146673947572708,-0.22083278000354767,-0.19638729095458984,0.011735052801668644
R2057570,-0.03842735290527344,-0.020468173548579216,-0.027714822441339493,-0.030848998576402664,-0.04389921948313713,-0.055369336158037186,-0.10754390060901642,-0.22099025547504425,-0.2085355520248413,-0.21603456139564514,-0.2272522896528244
R207193,-0.03873290494084358,-0.01687529683113098,-0.022628387436270714,-0.024876751005649567,-0.03968709334731102,-0.05965668708086014,-0.10147245973348618,-0.21907508373260498,-0.21930000185966492,-0.18081963062286377,0.0077811661176383495
R2083928,-0.039273448288440704,-0.01993110403418541,-0.02662522904574871,-0.03022064082324505,-0.042484138160943985,-0.05767509341239929,-0.11747699230909348,-0.22748547792434692,-0.2265966832637787,-0.20428885519504547,-0.07304492592811584
R209277,-0.03789513558149338,-0.0202984306961298,-0.02713073045015335,-0.029411649331450462,-0.03806711360812187,-0.05627525970339775,-0.1223139762878418,-0.22010141611099243,-0.22401320934295654,-0.21164624392986298,-0.01952604576945305
R2102066,-0.03848947957158089,-0.018528982996940613,-0.025045432150363922,-0.028851518407464027,-0.04026060551404953,-0.05905366316437721,-0.11431155353784561,-0.22539785504341125,-0.23138800263404846,-0.20366868376731873,-0.03339361399412155
R2102075,-0.03865671157836914,-0.018992934376001358,-0.026110196486115456,-0.029639629647135735,-0.040981896221637726,-0.05491193011403084,-0.10270091146230698,-0.2083410769701004,-0.21340666711330414,-0.19929762184619904,0.02908039093017578
R2119970,-0.03852812573313713,-0.019596155732870102,-0.02485075034201145,-0.027982300147414207,-0.03881128132343292,-0.055775608867406845,-0.12251489609479904,-0.22721080482006073,-0.23624072968959808,-0.22544609010219574,-0.055927541106939316
R2120000,-0.0383729487657547,-0.01850270852446556,-0.025335300713777542,-0.02847108617424965,-0.03900718688964844,-0.05690275877714157,-0.11323627829551697,-0.21230289340019226,-0.21997138857841492,-0.2044946849346161,-0.012290170416235924
R2120114,-0.03926676884293556,-0.021963801234960556,-0.02966957911849022,-0.031491976231336594,-0.04032066836953163,-0.056457456201314926,-0.12488057464361191,-0.2109449803829193,-0.22018121182918549,-0.19429950416088104,0.048164017498493195
R212181,-0.03957924619317055,-0.019742613658308983,-0.026832055300474167,-0.029544441029429436,-0.0397985465824604,-0.0558299720287323,-0.11718005686998367,-0.2132922112941742,-0.21259427070617676,-0.18645291030406952,-0.0247129425406456
R2129270,-0.03984728083014488,-0.020549016073346138,-0.02694026008248329,-0.02940579131245613,-0.03724382072687149,-0.05026859790086746,-0.11015777289867401,-0.2064102292060852,-0.2184288501739502,-0.2153199017047882,-0.05781731754541397
R2133803,-0.03951358422636986,-0.018973028287291527,-0.027866849675774574,-0.03073069080710411,-0.04398735612630844,-0.05990907549858093,-0.10929189622402191,-0.2151802033185959,-0.21168066561222076,-0.18173891305923462,0.007551198825240135
R2133839,-0.03894181549549103,-0.018750930204987526,-0.027140911668539047,-0.03027471899986267,-0.039826031774282455,-0.05410708114504814,-0.10873829573392868,-0.2046474665403366,-0.2072020322084427,-0.18866120278835297,0.03039943054318428
R2133842,-0.03891333192586899,-0.020150380209088326,-0.02786136232316494,-0.0310952328145504,-0.04082067310810089,-0.053113050758838654,-0.10808900743722916,-0.20627371966838837,-0.21141791343688965,-0.20172691345214844,0.03513484075665474
R2139857,-0.0400410033762455,-0.018350856378674507,-0.02322506718337536,-0.02419738657772541,-0.03396705165505409,-0.04949408769607544,-0.10107579827308655,-0.2052069902420044,-0.20761726796627045,-0.1724546253681183,0.04879811033606529
R2149148,-0.03898502513766289,-0.017911413684487343,-0.02549322135746479,-0.02792332135140896,-0.0386316291987896,-0.053499285131692886,-0.11234283447265625,-0.2215874046087265,-0.22798895835876465,-0.20200566947460175,-0.03229020535945892
R2152361,-0.03554201126098633,-0.02023247629404068,-0.028272848576307297,-0.029702162370085716,-0.04173167049884796,-0.055911507457494736,-0.10590817034244537,-0.2224796563386917,-0.21541060507297516,-0.2636191248893738,-0.2568729519844055
R2154560,-0.03956964239478111,-0.018184952437877655,-0.024148210883140564,-0.02699996717274189,-0.037652503699064255,-0.05212267488241196,-0.10580279678106308,-0.2034686803817749,-0.19837720692157745,-0.1779954433441162,0.018823590129613876
R2167595,-0.039896395057439804,-0.020693339407444,-0.029226092621684074,-0.032146040350198746,-0.04164518788456917,-0.058689940720796585,-0.11968867480754852,-0.21551524102687836,-0.21220983564853668,-0.16713909804821014,0.05119355767965317
R2171156,-0.038975026458501816,-0.020020192489027977,-0.02699260599911213,-0.029082365334033966,-0.04170355573296547,-0.05814375728368759,-0.11528580635786057,-0.22225600481033325,-0.21995647251605988,-0.20647290349006653,-0.11010009050369263
R2172619,-0.038630470633506775,-0.02032843604683876,-0.029407529160380363,-0.03228214010596275,-0.04068254679441452,-0.05661454796791077,-0.1189277395606041,-0.21515360474586487,-0.2101534903049469,-0.1923576146364212,0.04186704382300377
R2180057,-0.03863044083118439,-0.02024882100522518,-0.029066234827041626,-0.03294038400053978,-0.04303661361336708,-0.05942700803279877,-0.11589580029249191,-0.21702738106250763,-0.21158736944198608,-0.19004595279693604,-0.016843385994434357
R2187731,-0.039132989943027496,-0.021895060315728188,-0.028882836923003197,-0.0320262685418129,-0.044895246624946594,-0.05174485594034195,-0.10243909806013107,-0.2106512039899826,-0.1967344731092453,-0.21808207035064697,-0.21345415711402893
R2187737,-0.03837442398071289,-0.021903350949287415,-0.030107829719781876,-0.033057451248168945,-0.04724123701453209,-0.053181834518909454,-0.101112961769104,-0.21568956971168518,-0.19769404828548431,-0.21349237859249115,-0.24198685586452484
R2203067,-0.03975215181708336,-0.019220896065235138,-0.024311620742082596,-0.026127789169549942,-0.03484936058521271,-0.049016326665878296,-0.11012577265501022,-0.20537464320659637,-0.21696321666240692,-0.18652132153511047,0.08398926258087158
R2207891,-0.039420995861291885,-0.019111912697553635,-0.02601558156311512,-0.028178192675113678,-0.03769558295607567,-0.05404303967952728,-0.11636317521333694,-0.21054506301879883,-0.21723565459251404,-0.18533113598823547,0.038362231105566025
R2208227,-0.038815416395664215,-0.01971992291510105,-0.026995312422513962,-0.030240152031183243,-0.04032447561621666,-0.05546320229768753,-0.11120674759149551,-0.21188126504421234,-0.21573346853256226,-0.20799516141414642,0.0005599792930297554
R2210264,-0.03808668628334999,-0.020011402666568756,-0.029233990237116814,-0.03148186206817627,-0.03956344723701477,-0.055769335478544235,-0.11423186212778091,-0.20201145112514496,-0.20738981664180756,-0.18695971369743347,0.05017288774251938
R2212736,-0.03838080167770386,-0.022501379251480103,-0.03590988367795944,-0.038851235061883926,-0.05163140222430229,-0.06308276951313019,-0.09943954646587372,-0.218134805560112,-0.20439665019512177,-0.16032560169696808,-0.17686185240745544
R2220044,-0.0387130044400692,-0.02176177129149437,-0.029663588851690292,-0.03235139697790146,-0.04558263346552849,-0.05795903876423836,-0.11857445538043976,-0.21927893161773682,-0.20919334888458252,-0.2186751514673233,-0.26811301708221436
R2220173,-0.03943703696131706,-0.02099386602640152,-0.029919644817709923,-0.03206947073340416,-0.04311525821685791,-0.05588843300938606,-0.11765895783901215,-0.22603459656238556,-0.21771852672100067,-0.23421648144721985,-0.18018287420272827
R2221493,-0.03823677822947502,-0.0172589011490345,-0.022922992706298828,-0.025425761938095093,-0.03674101456999779,-0.05478968471288681,-0.11016108095645905,-0.2139023095369339,-0.22495406866073608,-0.201628640294075,-0.02457442320883274
R2227250,-0.03943052142858505,-0.01886063441634178,-0.025364359840750694,-0.029653187841176987,-0.038852885365486145,-0.05192340537905693,-0.11116281151771545,-0.21825774013996124,-0.21425557136535645,-0.20157212018966675,-0.07719796895980835
R2243129,-0.038960251957178116,-0.017492171376943588,-0.024402044713497162,-0.02618599310517311,-0.03718554228544235,-0.052825212478637695,-0.10511475801467896,-0.20882265269756317,-0.21104684472084045,-0.1854534149169922,0.0029699094593524933
R2249663,-0.03772727772593498,-0.01727820746600628,-0.024003077298402786,-0.026836706325411797,-0.03766508772969246,-0.0559888556599617,-0.10695895552635193,-0.21099193394184113,-0.225133016705513,-0.19374550879001617,0.002982282778248191
R2259506,-0.03948663920164108,-0.01970764435827732,-0.026893924921751022,-0.028368664905428886,-0.039623331278562546,-0.05547318607568741,-0.10996520519256592,-0.22116677463054657,-0.21928682923316956,-0.20412738621234894,-0.03474922105669975
R2266436,-0.03875236213207245,-0.0199356097728014,-0.027095288038253784,-0.029338452965021133,-0.03893367573618889,-0.058825425803661346,-0.11199951171875,-0.2085283100605011,-0.21558846533298492,-0.18411383032798767,0.034339744597673416
R2269028,-0.03867385908961296,-0.020115545019507408,-0.025818193331360817,-0.028053835034370422,-0.037262625992298126,-0.05412861332297325,-0.12132328003644943,-0.22178862988948822,-0.2300112545490265,-0.2185007631778717,-0.029551709070801735
R2273060,-0.028149522840976715,-0.021470842882990837,-0.0150016900151968,-0.016706660389900208,-0.03730814903974533,-0.05572934076189995,-0.09046986699104309,-0.21285757422447205,-0.21119731664657593,-0.25198042392730713,-0.25072455406188965
R2274827,-0.038694288581609726,-0.020247677341103554,-0.02799680270254612,-0.03340085223317146,-0.03971266373991966,-0.05299326777458191,-0.10174324363470078,-0.19189278781414032,-0.19918617606163025,-0.17461125552654266,0.006742462050169706
R2283194,-0.038844358175992966,-0.01964716613292694,-0.028340842574834824,-0.030459661036729813,-0.04172829911112785,-0.0532517246901989,-0.10595668852329254,-0.20797716081142426,-0.20477835834026337,-0.1849449723958969,0.007396468427032232
R2284931,-0.038827456533908844,-0.022765016183257103,-0.031108738854527473,-0.03306623548269272,-0.04116305708885193,-0.054610803723335266,-0.1191476508975029,-0.2139444500207901,-0.2120940238237381,-0.20668834447860718,-0.07911518961191177
R2293160,-0.03955568000674248,-0.02028164640069008,-0.028096193447709084,-0.03000340610742569,-0.03921642526984215,-0.054339658468961716,-0.11424141377210617,-0.20564953982830048,-0.20453676581382751,-0.17601639032363892,0.05015188455581665
R2293178,-0.03939776495099068,-0.01925194077193737,-0.027235176414251328,-0.030520686879754066,-0.041029274463653564,-0.052463971078395844,-0.10926211625337601,-0.20642045140266418,-0.20968589186668396,-0.19251994788646698,-0.0013049956178292632
R2302985,-0.040393851697444916,-0.020825335755944252,-0.030520958825945854,-0.03473806381225586,-0.04488874226808548,-0.055088963359594345,-0.09482341259717941,-0.1863965094089508,-0.18927183747291565,-0.13304059207439423,0.11352425068616867
R2306504,-0.03989117965102196,-0.021819718182086945,-0.028238514438271523,-0.030895838513970375,-0.039181698113679886,-0.057004332542419434,-0.11578284204006195,-0.21329066157341003,-0.21956004202365875,-0.19279302656650543,0.006098384037613869
R2308304,-0.03973604366183281,-0.017862670123577118,-0.02366631105542183,-0.025726068764925003,-0.03892000392079353,-0.05313686653971672,-0.10485739260911942,-0.21756936609745026,-0.2101021260023117,-0.19800546765327454,-0.04283104091882706
R2308502,-0.039266206324100494,-0.02062956988811493,-0.030875293537974358,-0.03282751142978668,-0.044800445437431335,-0.05872135981917381,-0.10335845500230789,-0.20976214110851288,-0.20998838543891907,-0.19506129622459412,-0.07770117372274399
R2322323,-0.03909239172935486,-0.020051902160048485,-0.02682478167116642,-0.03020358271896839,-0.0442466139793396,-0.05796925351023674,-0.113969586789608,-0.2248069941997528,-0.22260333597660065,-0.21622344851493835,-0.06544774770736694
R2323571,-0.038033898919820786,-0.01930372044444084,-0.02651136741042137,-0.03010161966085434,-0.03937545418739319,-0.058226220309734344,-0.12231623381376266,-0.22007545828819275,-0.2178346812725067,-0.21301360428333282,-0.030933035537600517
R2323622,-0.03863782063126564,-0.020554639399051666,-0.02581082098186016,-0.029888469725847244,-0.04055729880928993,-0.0563458614051342,-0.11517240852117538,-0.21929694712162018,-0.22411108016967773,-0.22467300295829773,-0.04374992102384567
R2329939,-0.037905581295490265,-0.019494928419589996,-0.022269098088145256,-0.023981239646673203,-0.031938619911670685,-0.05014641210436821,-0.12291517108678818,-0.22956429421901703,-0.24218027293682098,-0.24637632071971893,-0.050913579761981964
R2333480,-0.038774631917476654,-0.018696201965212822,-0.026985984295606613,-0.02987201325595379,-0.03851309046149254,-0.051572974771261215,-0.10688968747854233,-0.21095740795135498,-0.22370439767837524,-0.19897453486919403,0.0030760865192860365
R2340116,-0.04043872654438019,-0.02080080844461918,-0.028487632051110268,-0.031185593456029892,-0.04315291345119476,-0.058328088372945786,-0.10796844959259033,-0.20977656543254852,-0.20887042582035065,-0.19398820400238037,-0.05216372385621071
R2344079,-0.03847775235772133,-0.017952129244804382,-0.022879639640450478,-0.025085819885134697,-0.0360686331987381,-0.05184298753738403,-0.10742374509572983,-0.2187863439321518,-0.23184402287006378,-0.22273311018943787,0.014997185207903385
R2357186,-0.038819629698991776,-0.019566813483834267,-0.026936639100313187,-0.03047722950577736,-0.04056403785943985,-0.05769260600209236,-0.11697901785373688,-0.2055065929889679,-0.21842285990715027,-0.19545987248420715,0.039204083383083344
R236198,-0.038665737956762314,-0.018001636490225792,-0.0238269604742527,-0.02496480941772461,-0.03431529551744461,-0.0485081821680069,-0.10289639979600906,-0.21378865838050842,-0.21529696881771088,-0.1968526542186737,0.008664504624903202
R2363960,-0.038253434002399445,-0.01988034136593342,-0.026501156389713287,-0.0300699882209301,-0.04180280864238739,-0.05640692636370659,-0.12042476236820221,-0.21908433735370636,-0.23122406005859375,-0.21874237060546875,-0.024796796962618828
R2374400,-0.04005410894751549,-0.02208724431693554,-0.02913511171936989,-0.03197081759572029,-0.04234246909618378,-0.05806353688240051,-0.11385136842727661,-0.21839997172355652,-0.2190193235874176,-0.17876534163951874,0.046844858676195145
R2379206,-0.03969797119498253,-0.021444423124194145,-0.02862057089805603,-0.03197601065039635,-0.041323866695165634,-0.056680191308259964,-0.11685233563184738,-0.20988202095031738,-0.21233242750167847,-0.20542971789836884,-0.006283471826463938
R2383427,-0.03823378309607506,-0.016209905967116356,-0.022281501442193985,-0.025195185095071793,-0.0369659923017025,-0.05462466925382614,-0.10993124544620514,-0.2186952829360962,-0.22555679082870483,-0.1995382010936737,0.014471600763499737
R2385014,-0.0381062813103199,-0.02289694920182228,-0.02816556952893734,-0.030842579901218414,-0.04570450633764267,-0.058704160153865814,-0.11381484568119049,-0.21180295944213867,-0.1955755203962326,-0.21163392066955566,-0.2055489718914032
R2386157,-0.03858789801597595,-0.0149682080373168,-0.018606264144182205,-0.019897503778338432,-0.030934220179915428,-0.045391280204057693,-0.09859351068735123,-0.20532627403736115,-0.21110771596431732,-0.19747957587242126,0.02779359184205532
R2386847,-0.03740460053086281,-0.017925383523106575,-0.02263958379626274,-0.024853821843862534,-0.03614257276058197,-0.0509633794426918,-0.11560698598623276,-0.22785043716430664,-0.23410558700561523,-0.2311294972896576,0.04454641789197922
R2394368,-0.03994186222553253,-0.019450267776846886,-0.024032533168792725,-0.025377577170729637,-0.03370778635144234,-0.04887818545103073,-0.10593713074922562,-0.1992313712835312,-0.20649228990077972,-0.18779981136322021,0.01402333751320839
R2408912,-0.0384950153529644,-0.021951569244265556,-0.02771017514169216,-0.030110899358987808,-0.043118830770254135,-0.055276691913604736,-0.1038244217634201,-0.21827517449855804,-0.2167610228061676,-0.22036466002464294,-0.16276699304580688
R2414288,-0.04009202495217323,-0.019225947558879852,-0.026064183562994003,-0.02874840423464775,-0.03726666048169136,-0.05242632329463959,-0.11754000186920166,-0.2125234454870224,-0.20906834304332733,-0.17458254098892212,0.061148837208747864
R2414405,-0.039143383502960205,-0.020767726004123688,-0.02688528224825859,-0.026634883135557175,-0.04094969481229782,-0.05003673583269119,-0.11496627330780029,-0.22835710644721985,-0.2184627652168274,-0.24506373703479767,-0.17807704210281372
R2420723,-0.0378044992685318,-0.021421223878860474,-0.02870752289891243,-0.03145839646458626,-0.04516345262527466,-0.0627196878194809,-0.11310293525457382,-0.222288116812706,-0.2070760428905487,-0.19388394057750702,-0.1376495361328125
R2422430,-0.039651066064834595,-0.020548038184642792,-0.027790093794465065,-0.02980109490454197,-0.04053053259849548,-0.05576520785689354,-0.11475774645805359,-0.22112871706485748,-0.21547721326351166,-0.20406398177146912,-0.07031650841236115
